date,ticker,open,high,low,close,volume,daily_return,log_return
2019-05-18,MSFT,274.79,276.0,265.19,265.31,35176881,-0.033238,-0.033238
2019-05-19,MSFT,266.66,269.59,265.76,269.31,22078117,0.014944,0.014944
2019-05-22,MSFT,269.66,270.38,269.07,270.29,35825068,0.003646,0.003646
2019-05-23,MSFT,270.27,270.38,266.14,266.31,29300459,-0.014828,-0.014828
2019-05-24,MSFT,265.79,266.21,265.09,265.4,35177672,-0.003437,-0.003437
2019-05-25,MSFT,264.92,266.53,263.79,266.46,30888552,0.003994,0.003994
2019-05-26,MSFT,264.78,265.37,260.42,261.0,29345943,-0.020726,-0.020726
2019-05-29,MSFT,260.87,261.64,258.18,258.5,29260149,-0.009604,-0.009604
2019-05-30,MSFT,257.19,257.34,255.97,255.97,20906334,-0.009821,-0.009821
2019-05-31,MSFT,254.86,255.15,252.93,253.14,22345368,-0.011143,-0.011143
2019-06-01,MSFT,252.51,253.48,252.26,253.07,32695583,-0.000279,-0.000279
2019-06-02,MSFT,251.92,252.7,248.79,248.88,23831844,-0.016687,-0.016687
2019-06-05,MSFT,249.84,250.39,246.31,246.67,20055011,-0.008907,-0.008907
2019-06-06,MSFT,246.72,254.79,246.23,254.5,20721700,0.031239,0.031239
2019-06-07,MSFT,253.8,254.01,252.77,252.82,29945288,-0.00661,-0.00661
2019-06-08,MSFT,253.8,255.31,253.19,254.97,31894772,0.008462,0.008462
2019-06-09,MSFT,253.52,254.15,250.73,251.67,32782727,-0.013051,-0.013051
2019-06-12,MSFT,251.08,252.11,251.05,251.51,20246977,-0.00061,-0.00061
2019-06-13,MSFT,250.58,250.83,241.6,242.47,22594251,-0.036612,-0.036612
2019-06-14,MSFT,244.1,247.71,243.53,246.68,28347608,0.017234,0.017234
2019-06-15,MSFT,246.43,247.54,243.88,244.25,29509702,-0.009933,-0.009933
2019-06-16,MSFT,244.45,245.0,238.42,238.83,38464770,-0.022421,-0.022421
2019-06-19,MSFT,240.03,240.91,232.96,233.08,30898040,-0.024371,-0.024371
2019-06-20,MSFT,232.1,236.8,231.58,236.36,34433846,0.013989,0.013989
2019-06-21,MSFT,236.75,236.99,229.9,230.08,38882252,-0.026946,-0.026946
2019-06-22,MSFT,229.75,230.18,229.64,230.17,31524763,0.0004,0.0004
2019-06-23,MSFT,230.01,233.42,229.54,232.7,27824278,0.010918,0.010918
2019-06-26,MSFT,232.76,232.85,232.13,232.36,30493187,-0.001462,-0.001462
2019-06-27,MSFT,233.47,235.13,233.31,234.81,34988673,0.010499,0.010499
2019-06-28,MSFT,234.36,234.74,233.64,233.77,26000224,-0.004458,-0.004458
2019-06-29,MSFT,234.08,234.64,231.75,232.02,23156754,-0.007509,-0.007509
2019-06-30,MSFT,232.8,232.94,232.34,232.74,30863337,0.003098,0.003098
2019-07-03,MSFT,232.95,238.49,232.6,238.19,27796907,0.023155,0.023155
2019-07-04,MSFT,237.82,238.48,237.06,237.87,40730901,-0.001354,-0.001354
2019-07-05,MSFT,237.88,238.41,236.97,237.1,34711157,-0.003225,-0.003225
2019-07-06,MSFT,236.82,236.87,234.81,234.93,22174251,-0.009192,-0.009192
2019-07-07,MSFT,234.57,238.46,234.22,238.46,31315175,0.01489,0.01489
2019-07-10,MSFT,238.0,239.2,237.8,238.43,27234990,-9.8e-05,-9.8e-05
2019-07-11,MSFT,238.49,239.15,237.38,238.07,32254217,-0.001526,-0.001526
2019-07-12,MSFT,237.28,237.47,229.38,230.07,31771955,-0.034168,-0.034168
2019-07-13,MSFT,231.09,231.17,224.11,224.22,23354574,-0.025754,-0.025754
2019-07-14,MSFT,222.77,222.83,221.57,221.64,32870103,-0.011602,-0.011602
2019-07-17,MSFT,222.21,222.41,220.79,220.96,31738737,-0.003071,-0.003071
2019-07-18,MSFT,220.89,220.89,219.02,219.15,21051776,-0.008227,-0.008227
2019-07-19,MSFT,218.51,224.22,218.44,223.95,25935902,0.021685,0.021685
2019-07-20,MSFT,224.22,228.63,223.57,228.36,32646344,0.019493,0.019493
2019-07-21,MSFT,228.19,230.26,227.62,229.78,36073883,0.006199,0.006199
2019-07-24,MSFT,229.17,229.34,228.37,228.39,29033397,-0.006045,-0.006045
2019-07-25,MSFT,228.23,228.37,223.16,223.32,26011863,-0.02249,-0.02249
2019-07-26,MSFT,222.66,223.99,222.34,223.83,31554510,0.002299,0.002299
2019-07-27,MSFT,223.63,227.74,223.05,226.91,38499954,0.013685,0.013685
2019-07-28,MSFT,227.21,227.39,222.57,223.17,26835378,-0.016654,-0.016654
2019-07-31,MSFT,223.91,224.16,212.62,212.85,38066427,-0.047305,-0.047305
2019-08-01,MSFT,213.11,215.64,212.83,215.23,28668889,0.011102,0.011102
2019-08-02,MSFT,215.51,216.36,215.45,216.34,38189495,0.00512,0.00512
2019-08-03,MSFT,217.07,218.94,217.02,218.52,29658421,0.010026,0.010026
2019-08-04,MSFT,218.27,220.65,217.86,219.89,31022769,0.006251,0.006251
2019-08-07,MSFT,219.14,219.22,217.59,217.94,32887684,-0.008902,-0.008902
2019-08-08,MSFT,217.33,217.41,215.06,215.29,34170007,-0.012227,-0.012227
2019-08-09,MSFT,215.44,218.26,214.18,218.13,28758206,0.013121,0.013121
2019-08-10,MSFT,217.93,217.95,215.13,215.95,27692790,-0.010038,-0.010038
2019-08-11,MSFT,215.94,217.95,215.14,217.79,34197957,0.008485,0.008485
2019-08-14,MSFT,217.64,218.48,216.76,218.01,24717541,0.00098,0.00098
2019-08-15,MSFT,218.74,221.47,218.31,220.92,34955132,0.01328,0.01328
2019-08-16,MSFT,219.58,223.2,218.99,222.74,33718589,0.008207,0.008207
2019-08-17,MSFT,222.47,227.37,222.37,226.61,30513908,0.017233,0.017233
2019-08-18,MSFT,226.73,228.19,226.57,227.99,26971457,0.006076,0.006076
2019-08-21,MSFT,227.4,227.71,225.18,225.53,19544863,-0.010881,-0.010881
2019-08-22,MSFT,226.32,226.5,223.88,224.22,35673899,-0.005825,-0.005825
2019-08-23,MSFT,223.19,223.78,222.75,223.01,22861235,-0.005409,-0.005409
2019-08-24,MSFT,222.59,227.47,222.09,227.16,27856436,0.018431,0.018431
2019-08-25,MSFT,226.53,227.54,225.9,227.51,29247024,0.001555,0.001555
2019-08-28,MSFT,228.05,228.1,227.18,227.55,25682629,0.000181,0.000181
2019-08-29,MSFT,228.79,229.34,226.98,227.37,28134667,-0.000803,-0.000803
2019-08-30,MSFT,228.56,229.03,225.18,225.24,29541678,-0.009421,-0.009421
2019-08-31,MSFT,224.61,229.53,224.42,228.87,28261746,0.015992,0.015992
2019-09-01,MSFT,228.3,229.46,227.9,229.29,25757177,0.001865,0.001865
2019-09-04,MSFT,229.56,230.14,228.22,228.56,37117822,-0.003206,-0.003206
2019-09-05,MSFT,227.87,232.37,227.1,232.14,31538648,0.015541,0.015541
2019-09-06,MSFT,231.65,232.08,230.27,230.28,35752459,-0.008048,-0.008048
2019-09-07,MSFT,231.17,231.42,229.71,229.77,27000150,-0.002226,-0.002226
2019-09-08,MSFT,231.0,231.18,228.18,228.22,29959068,-0.00677,-0.00677
2019-09-11,MSFT,229.7,231.75,229.48,231.3,36607493,0.013398,0.013398
2019-09-12,MSFT,231.14,231.73,231.05,231.1,31535961,-0.00084,-0.00084
2019-09-13,MSFT,231.96,232.4,222.24,222.52,28088655,-0.037828,-0.037828
2019-09-14,MSFT,222.79,224.08,222.74,223.69,28412235,0.005236,0.005236
2019-09-15,MSFT,223.25,225.65,223.14,225.31,32408328,0.007232,0.007232
2019-09-18,MSFT,225.14,225.42,217.53,217.97,25920012,-0.033135,-0.033135
2019-09-19,MSFT,218.01,221.27,217.76,221.02,26726994,0.013888,0.013888
2019-09-20,MSFT,220.38,222.5,220.33,222.11,36306648,0.004935,0.004935
2019-09-21,MSFT,221.79,223.58,221.66,223.21,31703117,0.004945,0.004945
2019-09-22,MSFT,223.42,229.59,222.59,229.32,21705066,0.026968,0.026968
2019-09-25,MSFT,229.93,234.55,229.88,234.18,27765855,0.021003,0.021003
2019-09-26,MSFT,234.46,234.74,234.12,234.39,30757363,0.00088,0.00088
2019-09-27,MSFT,234.83,235.88,234.61,235.61,27634760,0.005191,0.005191
2019-09-28,MSFT,235.04,240.34,234.99,240.06,32239071,0.018729,0.018729
2019-09-29,MSFT,240.62,245.89,240.34,245.13,24832665,0.020908,0.020908
2019-10-02,MSFT,244.46,249.03,244.33,248.61,40236928,0.014058,0.014058
2019-10-03,MSFT,248.68,249.11,242.13,242.19,23085758,-0.026147,-0.026147
2019-10-04,MSFT,242.71,243.28,241.77,242.29,35582792,0.000426,0.000426
2019-10-05,MSFT,241.63,242.24,237.29,237.87,31155640,-0.018421,-0.018421
2019-10-06,MSFT,237.42,241.15,237.34,240.95,33505340,0.012858,0.012858
2019-10-09,MSFT,240.47,241.58,237.59,237.76,30287913,-0.013341,-0.013341
2019-10-10,MSFT,236.53,243.66,236.2,243.4,32957946,0.023482,0.023482
2019-10-11,MSFT,243.98,244.15,239.35,240.39,33245639,-0.012479,-0.012479
2019-10-12,MSFT,240.48,242.4,239.93,241.94,29896007,0.006433,0.006433
2019-10-13,MSFT,243.18,245.93,242.66,245.52,33567785,0.014703,0.014703
2019-10-16,MSFT,246.22,246.28,239.05,239.06,27833734,-0.026663,-0.026663
2019-10-17,MSFT,238.9,240.55,238.76,240.5,40185881,0.006002,0.006002
2019-10-18,MSFT,239.92,244.72,239.68,244.6,26862952,0.016914,0.016914
2019-10-19,MSFT,244.34,247.2,243.79,246.97,30250828,0.009647,0.009647
2019-10-20,MSFT,248.0,248.91,247.73,248.67,17885412,0.006857,0.006857
2019-10-23,MSFT,248.51,252.07,248.15,250.92,32899468,0.009009,0.009009
2019-10-24,MSFT,251.1,251.41,249.27,249.31,28183907,-0.006454,-0.006454
2019-10-25,MSFT,250.13,255.1,249.9,254.99,21775372,0.02252,0.02252
2019-10-26,MSFT,254.91,256.87,254.56,256.58,28447536,0.006218,0.006218
2019-10-27,MSFT,256.66,264.39,256.05,264.33,35875267,0.029755,0.029755
2019-10-30,MSFT,264.73,265.12,264.43,265.02,30870745,0.002607,0.002607
2019-10-31,MSFT,266.18,270.84,265.58,270.48,29313044,0.020409,0.020409
2019-11-01,MSFT,270.66,273.81,270.65,273.58,37148079,0.011377,0.011377
2019-11-02,MSFT,273.27,273.71,273.26,273.7,21316157,0.000458,0.000458
2019-11-03,MSFT,273.34,276.08,272.8,275.58,28689754,0.006854,0.006854
2019-11-06,MSFT,275.25,275.73,265.24,265.41,23726552,-0.037603,-0.037603
2019-11-07,MSFT,265.41,266.29,261.09,261.62,29248110,-0.014397,-0.014397
2019-11-08,MSFT,261.6,261.72,256.79,257.12,26124645,-0.017351,-0.017351
2019-11-09,MSFT,256.8,257.47,254.62,255.04,32539248,-0.008124,-0.008124
2019-11-10,MSFT,255.51,255.54,252.71,252.79,23444862,-0.008838,-0.008838
2019-11-13,MSFT,253.71,255.83,253.5,255.01,21951876,0.008731,0.008731
2019-11-14,MSFT,254.49,254.49,253.08,253.17,30771847,-0.007236,-0.007236
2019-11-15,MSFT,252.32,257.37,251.31,257.32,32243675,0.016262,0.016262
2019-11-16,MSFT,257.51,258.69,253.14,253.53,39028853,-0.014841,-0.014841
2019-11-17,MSFT,253.46,253.62,247.99,248.47,31075574,-0.02016,-0.02016
2019-11-20,MSFT,247.82,248.2,246.02,246.29,24323954,-0.008817,-0.008817
2019-11-21,MSFT,247.65,248.06,245.58,246.03,30599984,-0.001047,-0.001047
2019-11-22,MSFT,247.6,249.81,246.27,249.02,34792509,0.012081,0.012081
2019-11-23,MSFT,249.0,253.93,248.89,253.82,35950308,0.019063,0.019063
2019-11-24,MSFT,253.93,257.92,253.4,257.75,27046322,0.015371,0.015371
2019-11-27,MSFT,258.63,258.83,255.25,255.64,33757063,-0.008209,-0.008209
2019-11-28,MSFT,255.74,256.61,249.11,249.31,29136135,-0.025099,-0.025099
2019-11-29,MSFT,251.1,251.64,244.2,244.63,28007666,-0.018916,-0.018916
2019-11-30,MSFT,243.96,244.03,242.23,242.61,36957088,-0.0083,-0.0083
2019-12-01,MSFT,243.21,249.34,243.1,249.07,30900902,0.026255,0.026255
2019-12-04,MSFT,250.82,251.04,245.54,246.14,21876163,-0.011829,-0.011829
2019-12-05,MSFT,246.67,250.16,246.64,249.65,41124737,0.014183,0.014183
2019-12-06,MSFT,249.65,251.37,249.35,251.12,28161981,0.005853,0.005853
2019-12-07,MSFT,249.04,251.63,248.52,251.34,27346605,0.000903,0.000903
2019-12-08,MSFT,251.75,255.68,251.34,255.11,39668486,0.014885,0.014885
2019-12-11,MSFT,255.68,255.79,253.24,254.23,26227141,-0.003465,-0.003465
2019-12-12,MSFT,253.6,255.98,253.07,255.66,25307526,0.005589,0.005589
2019-12-13,MSFT,254.67,255.09,249.18,249.48,21856524,-0.024471,-0.024471
2019-12-14,MSFT,250.85,251.22,249.59,249.75,33930334,0.001114,0.001114
2019-12-15,MSFT,252.03,252.29,248.03,248.66,32119415,-0.004374,-0.004374
2019-12-18,MSFT,248.12,249.94,247.55,249.66,31966423,0.003994,0.003994
2019-12-19,MSFT,250.46,250.62,247.43,247.56,31870121,-0.008441,-0.008441
2019-12-20,MSFT,247.38,247.4,243.75,244.25,28995412,-0.013448,-0.013448
2019-12-21,MSFT,244.69,246.13,244.53,245.65,29194612,0.005684,0.005684
2019-12-22,MSFT,247.07,247.9,242.36,242.71,33209830,-0.012009,-0.012009
2019-12-25,MSFT,244.4,246.43,244.13,246.21,32479524,0.014288,0.014288
2019-12-26,MSFT,245.62,250.06,245.45,249.42,21941599,0.012956,0.012956
2019-12-27,MSFT,249.18,254.29,249.03,253.61,32533389,0.016659,0.016659
2019-12-28,MSFT,254.26,254.44,251.86,251.97,30186858,-0.006498,-0.006498
2019-12-29,MSFT,251.11,251.72,250.0,251.57,37258903,-0.001577,-0.001577
2020-01-01,MSFT,250.55,253.63,250.55,253.6,31176397,0.008038,0.008038
2020-01-02,MSFT,254.32,255.56,253.95,255.51,21392299,0.007512,0.007512
2020-01-03,MSFT,256.29,257.34,252.22,252.49,29319979,-0.011894,-0.011894
2020-01-04,MSFT,250.53,254.25,249.83,253.5,23890201,0.004003,0.004003
2020-01-05,MSFT,253.94,255.65,252.92,254.4,35233841,0.00355,0.00355
2020-01-08,MSFT,253.71,258.12,253.5,257.7,26437730,0.012886,0.012886
2020-01-09,MSFT,258.12,262.72,257.38,262.67,29304599,0.019096,0.019096
2020-01-10,MSFT,261.73,262.22,260.07,261.07,31954495,-0.006113,-0.006113
2020-01-11,MSFT,260.03,260.21,257.64,258.09,25837254,-0.011464,-0.011464
2020-01-12,MSFT,257.88,258.49,257.75,257.99,26571114,-0.000397,-0.000397
2020-01-15,MSFT,257.93,261.59,257.59,261.41,31725824,0.013145,0.013145
2020-01-16,MSFT,262.32,263.66,262.14,263.32,31608679,0.007307,0.007307
2020-01-17,MSFT,263.46,264.27,260.88,261.28,27490807,-0.007795,-0.007795
2020-01-18,MSFT,261.11,261.66,256.1,256.63,35006915,-0.017946,-0.017946
2020-01-19,MSFT,256.29,262.36,255.65,261.32,31415745,0.018088,0.018088
2020-01-22,MSFT,261.76,265.79,261.69,265.73,31724969,0.016744,0.016744
2020-01-23,MSFT,266.03,273.58,265.69,273.58,22673105,0.029108,0.029108
2020-01-24,MSFT,272.54,274.26,272.41,273.75,32389934,0.000629,0.000629
2020-01-25,MSFT,275.65,276.07,268.68,268.9,35575194,-0.01788,-0.01788
2020-01-26,MSFT,268.87,268.93,266.07,266.35,17848763,-0.009522,-0.009522
2020-01-29,MSFT,266.81,267.12,262.45,262.47,32766739,-0.014659,-0.014659
2020-01-30,MSFT,260.9,261.7,259.92,260.62,25606983,-0.00709,-0.00709
2020-01-31,MSFT,261.28,261.84,254.33,254.92,31499003,-0.022096,-0.022096
2020-02-01,MSFT,255.8,255.81,251.24,251.51,24735126,-0.013479,-0.013479
2020-02-02,MSFT,252.17,252.86,251.48,252.41,23851291,0.003567,0.003567
2020-02-05,MSFT,254.26,255.29,251.81,252.34,25531476,-0.000278,-0.000278
2020-02-06,MSFT,253.07,253.25,243.55,244.06,28786077,-0.03337,-0.03337
2020-02-07,MSFT,242.86,243.06,239.23,239.65,31241288,-0.018226,-0.018226
2020-02-08,MSFT,240.2,240.35,235.02,235.54,38296479,-0.017296,-0.017296
2020-02-09,MSFT,236.37,236.7,230.0,230.05,34319708,-0.023598,-0.023598
2020-02-12,MSFT,229.64,229.85,226.34,226.97,33504003,-0.013484,-0.013484
2020-02-13,MSFT,227.4,227.82,227.34,227.63,36121983,0.002908,0.002908
2020-02-14,MSFT,228.05,236.44,227.91,235.99,18580555,0.036074,0.036074
2020-02-15,MSFT,236.17,240.26,235.94,239.89,24219868,0.016418,0.016418
2020-02-16,MSFT,240.32,241.14,236.07,236.31,27275177,-0.015039,-0.015039
2020-02-19,MSFT,236.13,236.22,233.74,234.06,29757884,-0.009584,-0.009584
2020-02-20,MSFT,233.57,233.82,232.38,232.6,36399095,-0.006234,-0.006234
2020-02-21,MSFT,232.19,232.89,231.97,232.37,37232594,-0.000995,-0.000995
2020-02-22,MSFT,232.86,236.99,232.82,236.9,35699049,0.019286,0.019286
2020-02-23,MSFT,236.84,242.02,236.61,241.32,25430590,0.018479,0.018479
2020-02-26,MSFT,241.04,243.54,240.86,243.43,33913348,0.008717,0.008717
2020-02-27,MSFT,242.54,242.7,240.94,242.2,35954619,-0.005068,-0.005068
2020-02-28,MSFT,241.18,247.66,241.17,247.3,31593165,0.020838,0.020838
2020-02-29,MSFT,249.1,249.55,240.56,240.96,33580468,-0.025949,-0.025949
2020-03-01,MSFT,241.82,245.63,241.28,245.53,35345145,0.018777,0.018777
2020-03-04,MSFT,245.48,249.64,245.37,249.43,25471575,0.015761,0.015761
2020-03-05,MSFT,249.75,250.5,247.4,247.67,35896921,-0.007105,-0.007105
2020-03-06,MSFT,248.91,249.07,244.72,245.01,29852788,-0.010784,-0.010784
2020-03-07,MSFT,245.76,245.88,242.36,242.65,38401126,-0.009669,-0.009669
2020-03-08,MSFT,242.26,242.74,241.63,242.38,35388409,-0.001109,-0.001109
2020-03-11,MSFT,242.91,246.08,242.6,245.95,32616117,0.014604,0.014604
2020-03-12,MSFT,246.13,251.79,244.71,250.96,36429687,0.020175,0.020175
2020-03-13,MSFT,252.05,252.55,251.53,251.84,30646141,0.003494,0.003494
2020-03-14,MSFT,251.52,251.79,247.71,248.23,31431244,-0.01442,-0.01442
2020-03-15,MSFT,248.25,252.99,248.16,251.82,26920414,0.014354,0.014354
2020-03-18,MSFT,252.87,254.01,248.63,248.77,28390984,-0.012203,-0.012203
2020-03-19,MSFT,247.93,251.86,247.84,251.63,33840221,0.011423,0.011423
2020-03-20,MSFT,252.84,255.07,252.46,255.05,35895727,0.013496,0.013496
2020-03-21,MSFT,255.34,262.52,254.94,262.34,31825560,0.028195,0.028195
2020-03-22,MSFT,262.51,262.64,259.07,259.48,42260174,-0.010939,-0.010939
2020-03-25,MSFT,259.94,261.75,259.74,261.53,27240463,0.007863,0.007863
2020-03-26,MSFT,262.39,265.34,261.99,265.05,31952005,0.013356,0.013356
2020-03-27,MSFT,265.21,265.68,264.81,264.87,27601274,-0.000691,-0.000691
2020-03-28,MSFT,265.85,266.15,256.98,257.27,26189119,-0.029104,-0.029104
2020-03-29,MSFT,257.61,260.4,256.68,259.86,31419162,0.010012,0.010012
2020-04-01,MSFT,260.03,262.76,259.87,262.4,39463472,0.009748,0.009748
2020-04-02,MSFT,262.1,262.7,257.12,257.85,23745603,-0.017503,-0.017503
2020-04-03,MSFT,257.61,258.02,255.99,256.4,28642152,-0.005658,-0.005658
2020-04-04,MSFT,255.61,262.74,255.32,261.61,23578661,0.020133,0.020133
2020-04-05,MSFT,261.58,264.64,260.42,264.47,35106459,0.010864,0.010864
2020-04-08,MSFT,264.27,264.86,262.86,262.95,25983199,-0.005761,-0.005761
2020-04-09,MSFT,262.85,267.54,261.99,266.83,26665893,0.014658,0.014658
2020-04-10,MSFT,267.07,269.45,266.51,269.03,34724074,0.008226,0.008226
2020-04-11,MSFT,269.6,269.64,264.83,264.91,27058579,-0.015435,-0.015435
2020-04-12,MSFT,264.49,274.4,264.4,272.76,36080173,0.029182,0.029182
2020-04-15,MSFT,272.55,273.97,272.49,273.01,26821190,0.000906,0.000906
2020-04-16,MSFT,272.92,273.12,270.94,271.72,32166049,-0.004716,-0.004716
2020-04-17,MSFT,271.26,276.98,270.25,276.51,24065609,0.017488,0.017488
2020-04-18,MSFT,277.12,277.3,275.64,275.86,23660537,-0.002361,-0.002361
2020-04-19,MSFT,273.58,278.86,273.28,278.84,31821467,0.010721,0.010721
2020-04-22,MSFT,279.27,279.59,278.15,278.88,35435751,0.000155,0.000155
2020-04-23,MSFT,279.04,283.39,278.12,283.27,29903676,0.015609,0.015609
2020-04-24,MSFT,281.99,282.86,281.69,282.59,36325521,-0.002376,-0.002376
2020-04-25,MSFT,281.81,282.55,281.24,281.28,29270549,-0.004649,-0.004649
2020-04-26,MSFT,281.64,284.18,280.93,283.62,32235200,0.00828,0.00828
2020-04-29,MSFT,283.22,283.74,275.02,275.47,23636522,-0.029179,-0.029179
2020-04-30,MSFT,275.66,275.91,272.68,272.96,23901925,-0.009135,-0.009135
2020-05-01,MSFT,273.72,280.36,272.39,279.72,30772925,0.024451,0.024451
2020-05-02,MSFT,279.96,280.26,276.73,276.86,31856001,-0.010262,-0.010262
2020-05-03,MSFT,276.85,277.53,269.26,269.34,32317678,-0.027561,-0.027561
2020-05-06,MSFT,269.98,270.39,267.83,268.65,21639809,-0.002537,-0.002537
2020-05-07,MSFT,269.47,270.12,269.34,269.88,33366556,0.004558,0.004558
2020-05-08,MSFT,271.42,273.17,270.24,272.43,29295825,0.009391,0.009391
2020-05-09,MSFT,272.02,277.3,271.87,277.19,22938061,0.017333,0.017333
2020-05-10,MSFT,278.81,279.57,268.04,268.29,32424999,-0.032637,-0.032637
2020-05-13,MSFT,267.86,271.19,267.0,270.89,35790049,0.009642,0.009642
2020-05-14,MSFT,270.82,270.98,267.4,267.51,32294419,-0.012558,-0.012558
2020-05-15,MSFT,268.0,268.24,267.03,267.08,42566638,-0.001599,-0.001599
2020-05-16,MSFT,266.42,275.54,265.88,274.42,36196257,0.027121,0.027121
2020-05-17,MSFT,274.49,274.5,271.32,271.79,28855289,-0.009643,-0.009643
2020-05-20,MSFT,270.83,270.85,269.95,269.96,30833951,-0.006756,-0.006756
2020-05-21,MSFT,269.48,272.73,269.47,271.87,39034887,0.007038,0.007038
2020-05-22,MSFT,271.27,271.94,265.88,267.07,25690864,-0.017797,-0.017797
2020-05-23,MSFT,266.25,266.76,265.29,265.65,27181288,-0.005315,-0.005315
2020-05-24,MSFT,265.07,268.13,264.42,268.09,24696600,0.009133,0.009133
2020-05-27,MSFT,266.95,268.67,266.05,268.36,36423234,0.000985,0.000985
2020-05-28,MSFT,269.96,270.12,268.85,269.39,31940694,0.003828,0.003828
2020-05-29,MSFT,268.46,270.76,268.19,269.43,30973896,0.000152,0.000152
2020-05-30,MSFT,268.86,269.63,268.62,269.29,34466570,-0.000492,-0.000492
2020-05-31,MSFT,270.45,270.49,266.47,267.34,23250182,-0.007265,-0.007265
2020-06-03,MSFT,268.35,275.29,268.2,275.1,29986562,0.028615,0.028615
2020-06-04,MSFT,275.06,282.14,275.03,280.82,35675905,0.020559,0.020559
2020-06-05,MSFT,281.32,281.36,279.57,280.47,35186698,-0.001236,-0.001236
2020-06-06,MSFT,281.97,282.02,278.19,278.38,28508291,-0.007478,-0.007478
2020-06-07,MSFT,278.37,278.38,275.47,275.47,26139178,-0.010524,-0.010524
2020-06-10,MSFT,275.49,276.19,266.14,266.59,37034414,-0.032768,-0.032768
2020-06-11,MSFT,266.46,272.07,266.16,271.89,31603178,0.019691,0.019691
2020-06-12,MSFT,272.38,272.48,269.14,269.31,27065356,-0.009547,-0.009547
2020-06-13,MSFT,269.58,270.29,268.75,268.99,37885754,-0.001188,-0.001188
2020-06-14,MSFT,268.86,270.86,268.82,270.35,21546519,0.005043,0.005043
2020-06-17,MSFT,269.6,273.02,268.66,272.63,32635196,0.008397,0.008397
2020-06-18,MSFT,272.73,276.21,272.25,276.08,38574186,0.012598,0.012598
2020-06-19,MSFT,276.25,276.37,274.46,274.64,25402967,-0.005241,-0.005241
2020-06-20,MSFT,274.48,277.29,274.29,276.97,22296635,0.00845,0.00845
2020-06-21,MSFT,276.29,281.5,275.86,280.89,36447562,0.014053,0.014053
2020-06-24,MSFT,280.44,280.98,279.29,279.65,24090094,-0.004422,-0.004422
2020-06-25,MSFT,279.16,279.48,278.07,278.18,32811720,-0.005272,-0.005272
2020-06-26,MSFT,277.72,278.42,273.54,274.42,25999017,-0.013623,-0.013623
2020-06-27,MSFT,273.95,276.16,273.04,275.9,27868542,0.005381,0.005381
2020-06-28,MSFT,274.61,276.86,274.48,276.38,31188791,0.001735,0.001735
2020-07-01,MSFT,275.35,276.48,274.8,276.04,24288928,-0.001211,-0.001211
2020-07-02,MSFT,275.68,280.84,275.36,279.84,31025896,0.013658,0.013658
2020-07-03,MSFT,278.78,285.33,278.6,285.32,33940603,0.019393,0.019393
2020-07-04,MSFT,286.27,286.59,280.67,281.26,33058604,-0.014304,-0.014304
2020-07-05,MSFT,281.63,285.11,281.31,284.09,35585965,0.010012,0.010012
2020-07-08,MSFT,284.34,285.8,284.12,285.53,22498041,0.005057,0.005057
2020-07-09,MSFT,285.79,288.24,285.58,287.68,28637331,0.007481,0.007481
2020-07-10,MSFT,287.74,288.38,285.7,286.45,15742511,-0.00427,-0.00427
2020-07-11,MSFT,286.64,286.78,285.95,285.96,29435831,-0.001738,-0.001738
2020-07-12,MSFT,286.03,286.17,284.8,285.23,37558982,-0.002557,-0.002557
2020-07-15,MSFT,284.16,287.67,283.98,287.34,32176017,0.007395,0.007395
2020-07-16,MSFT,287.57,288.27,286.16,286.86,36356051,-0.001682,-0.001682
2020-07-17,MSFT,285.69,287.22,284.01,286.89,27127385,0.000104,0.000104
2020-07-18,MSFT,287.17,293.64,287.05,292.97,34026673,0.020979,0.020979
2020-07-19,MSFT,293.9,296.58,293.2,296.06,26015147,0.01047,0.01047
2020-07-22,MSFT,294.55,295.38,293.91,295.24,37564325,-0.00277,-0.00277
2020-07-23,MSFT,296.43,296.99,293.68,293.83,35169334,-0.004771,-0.004771
2020-07-24,MSFT,295.01,295.23,294.55,295.1,30068347,0.004322,0.004322
2020-07-25,MSFT,295.92,296.22,294.84,295.3,23886101,0.000681,0.000681
2020-07-26,MSFT,294.36,295.28,294.33,294.85,32831791,-0.001537,-0.001537
2020-07-29,MSFT,295.48,295.86,293.77,294.55,23808031,-0.001012,-0.001012
2020-07-30,MSFT,294.74,301.39,293.84,300.82,32058327,0.02105,0.02105
2020-07-31,MSFT,300.61,300.77,299.26,299.86,33949891,-0.003201,-0.003201
2020-08-01,MSFT,298.69,299.4,294.64,295.46,30745736,-0.014775,-0.014775
2020-08-02,MSFT,293.88,294.21,288.59,288.76,33627956,-0.022925,-0.022925
2020-08-05,MSFT,289.19,290.29,288.33,290.2,35971777,0.004971,0.004971
2020-08-06,MSFT,290.98,294.31,290.97,294.26,27274551,0.013875,0.013875
2020-08-07,MSFT,294.6,294.89,291.28,291.93,28130389,-0.007936,-0.007936
2020-08-08,MSFT,291.49,297.57,290.8,296.84,28207805,0.016686,0.016686
2020-08-09,MSFT,296.78,297.13,295.8,296.64,33090726,-0.000667,-0.000667
2020-08-12,MSFT,296.14,296.51,293.34,294.02,26076528,-0.008895,-0.008895
2020-08-13,MSFT,293.58,293.77,287.89,287.92,35211729,-0.02095,-0.02095
